"","tconst","id","title","bechdel_rating","year","averageRating","numVotes","runtimeMinutes","genres","primaryTitle"
"5624","1486185",2135,"Red Riding Hood","3",2011,5.4,98449,"100","Fantasy,Horror,Mystery","Red Riding Hood"
"5625","1486190",2358,"&#39;Tamara Drewe&#39;","3",2010,6.2,18531,"107","Comedy,Drama,Romance","Tamara Drewe"
"5626","1486192",3260,"Raven, The","1",2012,6.4,77535,"110","Crime,Mystery,Thriller","The Raven"
"5627","1486834",6083,"What If","2",2013,6.8,60515,"98","Comedy,Romance","What If"
"5628","1487118",5986,"Chalet Girl","3",2011,6.3,21110,"97","Comedy,Romance,Sport","Chalet Girl"
"5629","1488555",5575,"Change-Up, The","1",2011,6.3,147341,"112","Comedy,Fantasy","The Change-Up"
"5630","1488591",3082,"Professor Layton and the Eternal Diva","3",2009,6.7,1093,"99","Adventure,Animation,Crime","Professor Layton and the Eternal Diva"
"5631","1488598",3505,"Stonehenge Apocalypse","3",2010,4.2,2242,"90","Sci-Fi","Stonehenge Apocalypse"
"5632","1489889",7286,"Central Intelligence","2",2016,6.3,116346,"107","Action,Comedy,Crime","Central Intelligence"
"5633","1490017",5132,"Lego Movie, The","3",2014,7.8,283491,"100","Action,Adventure,Animation","The Lego Movie"
"5634","1492030",3057,"Mildred Pierce","3",2011,7.7,16034,"336","Drama","Mildred Pierce"
"5635","1492841",3580,"Foreign Letters","3",2012,6.9,171,"99","Comedy,Drama","Foreign Letters"
"5636","1493886",4466,"Wild Hunt, The","1",2009,6.3,1772,"96","Drama,Thriller","The Wild Hunt"
"5637","1494772",3390,"Justice League: Crisis on Two Earths","1",2010,7.3,19906,"75","Action,Animation,Sci-Fi","Justice League: Crisis on Two Earths"
"5638","1496025",2997,"Underworld: Awakening","3",2012,6.4,132732,"88","Action,Fantasy,Horror","Underworld Awakening"
"5639","1496422",4663,"Paperboy, The","3",2012,5.8,32216,"107","Crime,Drama,Horror","The Paperboy"
"5640","1496884",5100,"Spiderhole","3",2010,4.2,814,"82","Horror","Spiderhole"
"5641","1498569",2790,"Restless","3",2011,6.8,16181,"91","Drama,Romance","Restless"
"5642","1499658",2512,"Horrible Bosses","3",2011,6.9,382825,"98","Comedy,Crime","Horrible Bosses"
"5643","1502712",6392,"Fantastic Four","0",2015,4.3,131237,"100","Action,Adventure,Sci-Fi","Fantastic Four"
"5644","1504320",1863,"King&#39;s Speech, The","3",2010,8,561491,"118","Biography,Drama","The King's Speech"
"5645","1504362",4467,"Natale a Beverly Hills","1",2009,3.5,544,"110","Comedy","Christmas in Beverly Hills"
"5646","1504429",1485,"Hideaway (Le refuge)","3",2009,6.4,2320,"88","Drama","Hideaway (Le refuge)"
"5647","1504443",5735,"Mongolian Death Worm","3",2010,3.3,1262,"90","Action,Horror,Sci-Fi","Mongolian Death Worm"
"5648","1504508",6525,"Yelling to the Sky","3",2011,5.9,679,"94","Drama","Yelling to the Sky"
"5649","1506999",2998,"Haywire","0",2011,5.8,76570,"93","Action,Thriller","Haywire"
"5650","1508661",4332,"Dead Hooker in a Trunk","3",2009,4.9,1051,"92","Horror","Dead Hooker in a Trunk"
"5651","1508675",2909,"Le Havre","3",2011,7.2,17458,"93","Comedy,Drama","Le Havre"
"5652","1509767",2787,"Three Musketeers, The","2",2011,5.8,95299,"110","Action,Adventure,Romance","The Three Musketeers"
"5653","1509787",2733,"A Bag of Hammers","3",2010,6.6,2667,"85","Comedy,Drama","A Bag of Hammers"
"5654","1509788",4816,"Ass Backwards","3",2013,4.2,1940,"85","Adventure,Comedy","Ass Backwards"
"5655","1510938",3394,"Sunset Limited, The","0",2011,7.4,24440,"91","Drama","The Sunset Limited"
"5656","1511354",1215,"El dios de madera","3",2010,5.5,36,"116","Drama","El dios de madera"
"5657","1512201",2126,"Last Train Home","3",2009,7.7,3107,"85","Documentary,Drama","Last Train Home"
"5658","1512235",2288,"Super","1",2010,6.8,67456,"96","Action,Comedy,Drama","Super"
"5659","1512685",5009,"Los ojos de Julia (Julia&#39;s Eyes)","3",2010,6.7,26509,"118","Horror,Mystery,Thriller","Julia's Eyes"
"5660","1514041",2643,"4.3.2.1","3",2010,5.9,9734,"117","Crime,Thriller","4.3.2.1."
"5661","1515091",2943,"Sherlock Holmes: A Game of Shadows","1",2011,7.5,374986,"129","Action,Adventure,Crime","Sherlock Holmes: A Game of Shadows"
"5662","1515725",5685,"A Trip to Mars","0",1910,6.1,324,"5","Adventure,Fantasy,Sci-Fi","A Trip to Mars"
"5663","1515935",2272,"Lottery, The","3",2010,7,539,"81","Documentary,Drama,News","The Lottery"
"5664","1517260",4023,"Host, The","3",2013,5.9,101200,"125","Action,Adventure,Romance","The Host"
"5665","1517470",5593,"Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo","0",1992,7.1,308,"30","Action,Adventure,Animation","Dragon Ball Z: Gather Together! Goku's World"
"5666","1518812",2206,"Meek&#39;s Cutoff","2",2010,6.6,9643,"104","Drama,Western","Meek's Cutoff"
"5667","1518861",2624,"Turbulent Skies","3",2010,3.1,532,"82","Action,Adventure,Sci-Fi","Turbulent Skies"
"5668","1520453",5536,"Twelve Thirty","3",2010,4.6,182,"120","Drama","Twelve Thirty"
"5669","1521783",2635,"Exit 117","2",2009,8.1,25,"89","Drama","Exit 117"
"5670","1521848",2264,"Potiche","3",2010,6.4,9125,"103","Comedy","Potiche"
"5671","1523483",2114,"Kaboom","3",2010,5.7,11336,"86","Comedy,Mystery,Romance","Kaboom"
"5672","1524137",3979,"Contraband","3",2012,6.5,107812,"109","Action,Crime,Drama","Contraband"
"5673","1524930",6596,"Vacation","3",2015,6.1,80844,"99","Adventure,Comedy","Vacation"
"5674","1525366",5035,"Grabbers","3",2012,6.3,14937,"94","Comedy,Horror,Sci-Fi","Grabbers"
"5675","1525552",4242,"Apart","3",2011,5.4,535,"85","Drama,Mystery,Romance","Apart"
"5676","1525890",4549,"Caller, The","3",2011,6.1,9581,"92","Thriller","The Caller"
"5677","1525915",1624,"Great Vazquez, The","3",2010,6.3,815,"106","Biography,Comedy","The Great Vazquez"
"5678","1527186",2310,"Melancholia","3",2011,7.1,144393,"135","Drama,Fantasy,Sci-Fi","Melancholia"
"5679","1527679",5251,"Nasty Old People","3",2009,6.8,330,"84","Drama","Nasty Old People"
"5680","1528071",5893,"Horns","3",2013,6.5,65859,"120","Drama,Fantasy,Horror","Horns"
"5681","1528100",6019,"Exodus: Gods and Kings","2",2014,6,144382,"150","Action,Adventure,Drama","Exodus: Gods and Kings"
"5682","1528854",6651,"Daddy&#39;s Home","1",2015,6.1,85331,"96","Comedy","Daddy's Home"
"5683","1529233",3607,"Basilicata Coast to Coast","3",2010,6.7,1736,"105","Comedy,Musical","Basilicata Coast to Coast"
"5684","1530509",3140,"Human Centipede II (Full Sequence), The","1",2011,3.9,30298,"91","Horror","The Human Centipede II (Full Sequence)"
"5685","1531663",2305,"Everything Must Go","1",2010,6.4,44322,"97","Comedy,Drama","Everything Must Go"
"5686","1531901",4371,"Byzantium","3",2012,6.5,36048,"118","Drama,Fantasy,Horror","Byzantium"
"5687","1531930",2724,"Lie, The","3",2011,5,566,"80","Drama","The Lie"
"5688","1532503",2480,"Beginners","1",2010,7.2,80841,"105","Comedy,Drama,Romance","Beginners"
"5689","1532957",3730,"Paa","2",2009,7.2,9773,"133","Comedy,Drama","Paa"
"5690","1535108",4460,"Elysium","3",2013,6.6,377013,"109","Action,Drama,Sci-Fi","Elysium"
"5691","1535109",4677,"Captain Phillips","1",2013,7.8,366136,"134","Biography,Drama,Thriller","Captain Phillips"
"5692","1535438",3622,"Hope Springs","3",2012,6.3,37273,"100","Comedy,Drama,Romance","Hope Springs"
"5693","1535616",3493,"Divide, The","3",2011,5.8,32530,"112","Drama,Horror,Sci-Fi","The Divide"
"5694","1536044",2794,"Paranormal Activity 2","3",2010,5.7,89322,"91","Horror","Paranormal Activity 2"
"5695","1536048",3436,"W.E.","3",2011,6.3,10816,"119","Drama,History,Romance","W.E."
"5696","1536053",4170,"First Night","3",2010,5.3,324,"116","Comedy,Musical,Romance","1st Night"
"5697","1536410",4070,"Faces in the Crowd","3",2011,5.8,16971,"103","Crime,Drama,Mystery","Faces in the Crowd"
"5698","1536537",7795,"What Happened to Monday","3",2017,6.9,59916,"123","Action,Adventure,Crime","What Happened to Monday"
"5699","1538403",4509,"Mortal Instruments: City of Bones, The","3",2013,5.9,116960,"130","Action,Fantasy,Horror","The Mortal Instruments: City of Bones"
"5700","1540133",2660,"Guard, The","1",2011,7.3,71770,"96","Comedy,Crime,Thriller","The Guard"
"5701","1541149",3322,"Albatross","3",2011,6.4,4678,"90","Drama","Albatross"
"5702","1541160",2935,"Flypaper","3",2011,6.4,29368,"87","Comedy,Crime,Mystery","Flypaper"
"5703","1541995",3375,"Snow Flower and the Secret Fan","3",2011,6.1,3272,"104","Drama,History","Snow Flower and the Secret Fan"
"5704","1542344",1758,"127 Hours","3",2010,7.6,308050,"94","Adventure,Biography,Drama","127 Hours"
"5705","1542768",7339,"True Memoirs of an International Assassin","0",2016,5.9,14834,"98","Action,Comedy","True Memoirs of an International Assassin"
"5706","1542852",1625,"Carancho","3",2010,6.9,6721,"107","Crime,Drama,Romance","Carancho"
"5707","1545106",7083,"Vamps","3",2012,5.2,8371,"92","Comedy,Horror,Romance","Vamps"
"5708","1545660",5145,"Knights of Badassdom","3",2013,5.7,17532,"86","Adventure,Comedy,Fantasy","Knights of Badassdom"
"5709","1545754",5727,"Are You Here","3",2013,5.3,13159,"114","Comedy,Drama","Are You Here"
"5710","1547090",7060,"Without Men","3",2011,3.2,1534,"87","Comedy","Without Men"
"5711","1547234",3497,"Premium Rush","3",2012,6.5,102206,"91","Action,Crime,Sport","Premium Rush"
"5712","1548603",3157,"Jo&#39;s Boy","0",2010,5.8,472,"97","Comedy,Drama","Jo's Boy"
"5713","1549572",3458,"Another Earth","3",2011,7,81566,"92","Drama,Romance,Sci-Fi","Another Earth"
"5714","1549920",5570,"Last Stand, The","1",2013,6.4,122536,"107","Action,Comedy,Crime","The Last Stand"
"5715","1550312",3226,"Cafe de Flore","3",2011,7.4,12864,"120","Drama,Romance","Café de Flore"
"5716","1552224",6416,"Outcast","3",2014,4.6,10742,"99","Action,Adventure,Thriller","Outcast"
"5717","1555064",3708,"Country Strong","3",2010,6.3,15737,"117","Drama,Music","Country Strong"
"5718","1555093",6464,"Seasoning House, The","3",2012,6.1,7996,"90","Drama,Horror,Thriller","The Seasoning House"
"5719","1555440",7633,"Girltrash: All Night Long","3",2014,6.5,1001,"86","Comedy,Crime,Drama","Girltrash: All Night Long"
"5720","1559547",3915,"Beautiful Creatures","3",2013,6.2,75727,"124","Drama,Fantasy,Romance","Beautiful Creatures"
"5721","1559549",2006,"Restrepo","0",2010,7.5,19356,"93","Documentary,War","Restrepo"
"5722","1560139",1016,"Boy","1",2010,7.5,13658,"87","Comedy,Drama","Boy"
"5723","1560747",3541,"Master, The","1",2012,7.1,121295,"138","Drama","The Master"
"5724","1560779",4015,"Good Witch&#39;s Gift, The","3",2010,7.3,1353,"83","Drama,Family,Fantasy","The Good Witch's Gift"
"5725","1560985",2993,"Devil Inside, The","3",2012,4.2,32355,"83","Horror","The Devil Inside"
"5726","1561768",2781,"Essential Killing","0",2010,6.1,6822,"83","Thriller,War","Essential Killing"
"5727","1561770",4235,"Shunning, The","3",2011,6.3,1452,"88","Drama","The Shunning"
"5728","1562568",2719,"Higher Ground","3",2011,6.3,2766,"109","Drama","Higher Ground"
"5729","1563738",7028,"One Day","1",2011,7,120185,"107","Drama,Romance","One Day"
"5730","1564349",2691,"Dolphin Tale","2",2011,6.9,19640,"113","Drama,Family","Dolphin Tale"
"5731","1564367",2876,"Just Go with It","3",2011,6.4,190841,"117","Comedy,Romance","Just Go with It"
"5732","1564585",1880,"Skyline","3",2010,4.4,81119,"97","Action,Sci-Fi,Thriller","Skyline"
"5733","1565958",4078,"Les emotifs anonymes","3",2010,6.9,9449,"80","Comedy,Romance","Romantics Anonymous"
"5734","1568338",3296,"Man on a Ledge","1",2012,6.6,133421,"102","Action,Adventure,Crime","Man on a Ledge"
"5735","1568346",2953,"Girl with the Dragon Tattoo, The","1",2011,7.8,366993,"158","Crime,Drama,Mystery","The Girl with the Dragon Tattoo"
"5736","1568816",3144,"Phase 7","0",2011,5.9,2875,"95","Sci-Fi,Thriller","Phase 7"
"5737","1568911",2958,"War Horse","1",2011,7.2,129299,"146","Drama,War","War Horse"
"5738","1568921",2513,"Arrietty","3",2010,7.6,62515,"94","Adventure,Animation,Family","The Secret World of Arrietty"
"5739","1569923",2321,"Batman: Under the Red Hood","1",2010,8.1,44916,"75","Action,Animation,Crime","Batman: Under the Red Hood"
"5740","1570728",2587,"Crazy, Stupid, Love.","3",2011,7.4,415861,"118","Comedy,Drama,Romance","Crazy, Stupid, Love."
"5741","1570989",944,"Tiny Furniture","3",2010,6.2,12976,"98","Comedy,Drama,Romance","Tiny Furniture"
"5742","1571222",3491,"A Dangerous Method","3",2011,6.5,89272,"99","Biography,Drama,Romance","A Dangerous Method"
"5743","1571249",5535,"Skeleton Twins, The","3",2014,6.8,35137,"93","Comedy,Drama,Romance","The Skeleton Twins"
"5744","1571724",2055,"Bal","0",2010,7.2,5895,"103","Drama","Honey"
"5745","1572315",4142,"Texas Chainsaw 3D","3",2013,4.8,39398,"92","Horror,Thriller","Texas Chainsaw 3D"
"5746","1574639",4128,"Predicament","1",2010,5.4,196,"\N","Comedy,Crime","Predicament"
"5747","1575539",4310,"Elena Undone","3",2010,6.3,4341,"111","Drama,Romance","Elena Undone"
"5748","1576382",1012,"Dos hermanos","3",2010,6.5,642,"105","Comedy,Drama","Brother and Sister"
"5749","1578261",3816,"Break Ke Baad","3",2010,5.1,3406,"118","Comedy,Drama,Romance","Break Ke Baad"
"5750","1578873",8022,"Pretty Little Liars","3",2010,7.5,134618,"44","Drama,Mystery,Romance","Pretty Little Liars"
"5751","1581835",3887,"Daydream Nation","3",2010,6.4,11441,"98","Drama,Romance","Daydream Nation"
"5752","1582270",2707,"Dead Inside, The","1",2011,5.5,312,"98","Horror,Musical","The Dead Inside"
"5753","1582271",4691,"Good Doctor, The","3",2011,5.5,5704,"91","Drama,Thriller","The Good Doctor"
"5754","1582507",3572,"House at the End of the Street","3",2012,5.6,63697,"101","Drama,Horror,Thriller","House at the End of the Street"
"5755","1583323",2337,"Steam of Life","0",2010,8,2272,"81","Documentary","Steam of Life"
"5756","1583421",4019,"G.I. Joe: Retaliation","3",2013,5.8,157800,"110","Action,Adventure,Sci-Fi","G.I. Joe: Retaliation"
"5757","1584016",1655,"Catfish","0",2010,7.1,37606,"87","Documentary","Catfish"
"5758","1585255",5644,"Hairdresser, The","3",2010,6.5,865,"106","Comedy,Drama","The Hairdresser"
"5759","1586265",3275,"What to Expect When You&#39;re Expecting","3",2012,5.7,62806,"110","Comedy,Drama,Romance","What to Expect When You're Expecting"
"5760","1587309",5352,"If I Were You","3",2012,7,1673,"115","Comedy,Drama","If I Were You"
"5761","1587310",5510,"Maleficent","3",2014,7,285290,"97","Action,Adventure,Family","Maleficent"
"5762","1587386",7152,"Who We Are","1",2010,4.8,316,"18","Drama,Family,Romance","Who We Are"
"5763","1587707",988,"Exit Through the Gift Shop","0",2010,8,56338,"87","Comedy,Crime,Documentary","Exit Through the Gift Shop"
"5764","1588170",3319,"I Saw the Devil","1",2010,7.8,85726,"142","Action,Drama,Horror","I Saw the Devil"
"5765","1588173",3862,"Warm Bodies","2",2013,6.9,201034,"98","Comedy,Horror,Romance","Warm Bodies"
"5766","1588334",3174,"Jeff, Who Lives at Home","3",2011,6.5,58677,"83","Comedy,Drama","Jeff, Who Lives at Home"
"5767","1588337",1820,"Of god and men (Des hommes et des dieux)","0",2010,7.2,13502,"122","Drama,History","Of Gods and Men"
"5768","1588398",4970,"Sleeping Beauty","3",2011,5.3,28094,"101","Drama,Romance,Thriller","Sleeping Beauty"
"5769","1588875",2103,"How I ended this summer","0",2010,7,5814,"130","Drama","How I Ended This Summer"
"5770","1588895",1775,"Uncle Boonmee Who Can Recall His Past Lives","3",2010,6.6,10801,"114","Drama,Fantasy","Uncle Boonmee Who Can Recall His Past Lives"
"5771","1590089",2084,"Confessions (Kokuhaku)","3",2010,7.8,30078,"106","Drama,Thriller","Confessions"
"5772","1591071",3696,"Qwerty","3",2012,5.9,219,"90","Comedy","Qwerty"
"5773","1591095",2280,"Insidious","3",2010,6.8,235691,"103","Horror,Mystery,Thriller","Insidious"
"5774","1591479",4825,"Act of Valor","0",2012,6.5,61815,"110","Action,Adventure,Drama","Act of Valor"
"5775","1592281",2716,"Take This Waltz","3",2011,6.6,24711,"116","Comedy,Drama","Take This Waltz"
"5776","1592527",2732,"Black Power Mixtape 1967-1975, The","3",2011,7.5,1595,"100","Documentary,History","The Black Power Mixtape 1967-1975"
"5777","1592876",1711,"Score: A Hockey Musical","2",2010,4.5,595,"93","Musical","Score: A Hockey Musical"
"5778","1593655",1004,"Browncoats: Redemption","3",2010,4.9,125,"96","Sci-Fi","Browncoats: Redemption"
"5779","1594562",3584,"Innkeepers, The","3",2011,5.5,29726,"101","Drama,Horror,Mystery","The Innkeepers"
"5780","1594917",3943,"Age of the Dragons","0",2011,3.4,4042,"91","Action,Adventure,Fantasy","Age of the Dragons"
"5781","1594972",6983,"Norm of the North","3",2016,3.6,7319,"90","Adventure,Animation,Comedy","Norm of the North"
"5782","1595656",4061,"To the Wonder","3",2012,5.9,24113,"112","Drama,Romance","To the Wonder"
"5783","1596343",2265,"Fast Five","3",2011,7.3,314483,"130","Action,Crime,Thriller","Fast Five"
"5784","1596345",6475,"Pawn Sacrifice","1",2015,7,31512,"115","Biography,Drama,Sport","Pawn Sacrifice"
"5785","1596346",2880,"Soul Surfer","3",2011,7.1,39374,"112","Biography,Drama,Family","Soul Surfer"
"5786","1596350",3055,"This Means War","2",2012,6.3,160886,"103","Action,Comedy,Romance","This Means War"
"5787","1596363",6648,"Big Short, The","1",2015,7.8,278870,"130","Biography,Comedy,Drama","The Big Short"
"5788","1596365",3091,"Woman in Black, The","1",2012,6.4,157857,"95","Drama,Fantasy,Horror","The Woman in Black"
"5789","1597522",6993,"Asterix and Obelix: God Save Britannia","1",2012,5.3,10591,"110","Adventure,Comedy,Family","Astérix and Obélix: God Save Britannia"
"5790","1598642",6948,"Z for Zachariah","0",2015,6,23276,"98","Drama,Sci-Fi,Thriller","Z for Zachariah"
"5791","1598778",2673,"Contagion","3",2011,6.6,193646,"106","Drama,Thriller","Contagion"
"5792","1598822",4531,"New Year&#39;s Eve","3",2011,5.7,73067,"113","Comedy,Romance","New Year's Eve"
"5793","1598828",3019,"One for the Money","3",2012,5.3,36992,"91","Action,Comedy,Crime","One for the Money"
"5794","1600196",5734,"Drop, The","1",2014,7.1,124265,"106","Crime,Drama","The Drop"
"5795","1600383",2192,"For 80 Days","3",2010,7.3,416,"104","Drama,Romance","For 80 Days"
"5796","1600524",1619,"Heartbeats","2",2010,7.2,22493,"101","Drama,Romance","Heartbeats"
"5797","1601913",3024,"Grey, The","0",2012,6.8,219837,"117","Action,Adventure,Drama","The Grey"
"5798","1602098",3063,"Albert Nobbs","3",2011,6.7,21370,"113","Drama,Romance","Albert Nobbs"
"5799","1602472",4101,"2 Days in New York","3",2012,6,12903,"96","Comedy,Drama,Romance","2 Days in New York"
"5800","1602479",5854,"Love in a puff","1",2010,7.2,1901,"104","Comedy,Drama,Romance","Love in a Puff"
"5801","1602613",4367,"Only God Forgives","3",2013,5.7,94841,"90","Crime,Drama","Only God Forgives"
"5802","1602617",2729,"Corridor, The","0",2010,4.8,2357,"98","Drama,Horror,Sci-Fi","The Corridor"
"5803","1602620",3780,"Amour","3",2012,7.9,80008,"127","Drama,Romance","Amour"
"5804","1604171",6033,"Prom","3",2011,5.4,13735,"104","Comedy,Drama,Family","Prom"
"5805","1604225",2727,"Thespians","3",2011,8.4,39,"88","Documentary","Thespians"
"5806","1604900",1471,"Monga","1",2010,6.9,2224,"140","Drama","Monga"
"5807","1605717",5720,"Frank","1",2014,7,65847,"95","Comedy,Drama,Music","Frank"
"5808","1605783",2479,"Midnight in Paris","3",2011,7.7,338176,"94","Comedy,Fantasy,Romance","Midnight in Paris"
"5809","1605798",6476,"Effie Gray","3",2014,5.9,3191,"104","Biography,Drama,Romance","Effie Gray"
"5810","1606339",6705,"Sushi Girl","0",2012,6,4193,"98","Crime,Mystery,Thriller","Sushi Girl"
"5811","1606378",4975,"A Good Day to Die Hard","1",2013,5.3,180001,"98","Action,Thriller","A Good Day to Die Hard"
"5812","1606389",3096,"Vow, The","3",2012,6.8,164415,"104","Drama,Romance","The Vow"
"5813","1606392",2285,"Win Win","3",2011,7.2,50677,"106","Comedy,Drama,Sport","Win Win"
"5814","1606618",3026,"Iris","3",2011,5.8,118,"85","Drama,Family,History","Iris"
"5815","1609479",7974,"Better Living Through Chemistry","1",2014,6.3,12644,"91","Comedy,Drama","Better Living Through Chemistry"
"5816","1610301",5231,"Barbie in a Mermaid Tale","3",2010,6.2,1411,"75","Animation,Family,Fantasy","Barbie in a Mermaid Tale"
"5817","1610452",3011,"Band Baaja Barat","3",2010,7.3,12020,"139","Comedy,Drama,Romance","Band Baaja Baaraat"
"5818","1610996",3782,"Absentia","3",2011,5.8,14714,"87","Drama,Horror,Mystery","Absentia"
"5819","1611224",3478,"Abraham Lincoln: Vampire Hunter","3",2012,5.9,137717,"105","Action,Fantasy,Horror","Abraham Lincoln: Vampire Hunter"
"5820","1612774",2253,"Rubber","3",2010,5.8,29312,"82","Comedy,Horror","Rubber"
"5821","1613750",3980,"Kon-Tiki","0",2012,7.2,39247,"118","Adventure,History","Kon-Tiki"
"5822","1614338",6069,"Fanny, Annie &amp; Danny","3",2010,6.4,101,"82","Drama,Family","Fanny, Annie & Danny"
"5823","1614408",4366,"Time Traveller (Toki o Kakeru Shojo)","3",2010,6.5,1393,"122","Adventure,Sci-Fi","Time Traveller"
"5824","1614989",3411,"Headhunters","1",2011,7.6,87791,"96","Crime,Drama,Thriller","Headhunters"
"5825","1615065",3397,"Savages","3",2012,6.5,111255,"131","Crime,Drama,Romance","Savages"
"5826","1615147",2822,"Margin Call","1",2011,7.1,101906,"107","Drama,Thriller","Margin Call"
"5827","1615160",7858,"Foreigner, The","1",2017,7,59948,"113","Action,Crime,Drama","The Foreigner"
"5828","1615918",2948,"Alvin and the Chipmunks: Chipwrecked","3",2011,4.4,25947,"87","Adventure,Animation,Comedy","Alvin and the Chipmunks: Chipwrecked"
"5829","1617661",6101,"Jupiter Ascending","3",2015,5.3,158093,"127","Action,Adventure,Sci-Fi","Jupiter Ascending"
"5830","1618390",2881,"Disciple, The","2",2010,3.2,149,"101","Biography,Drama,History","The Disciple"
"5831","1618442",6684,"Last Witch Hunter, The","3",2015,6,79116,"106","Action,Adventure,Fantasy","The Last Witch Hunter"
"5832","1619029",7358,"Jackie","3",2016,6.7,58730,"100","Biography,Drama,History","Jackie"
"5833","1621045",4875,"Think Like a Man","3",2012,6.6,38690,"122","Comedy,Romance","Think Like a Man"
"5834","1621046",5345,"Cesar Chavez","3",2014,6.4,2812,"102","Biography,Drama","Cesar Chavez"
"5835","1621429",2145,"S.W.A.T.: Firefight","1",2011,5.3,8087,"89","Action,Crime,Thriller","S.W.A.T.: Firefight"
"5836","1621444",3224,"Bill Cunningham New York","3",2010,7.9,4704,"84","Biography,Documentary,History","Bill Cunningham: New York"
"5837","1621994",2978,"Once Upon a Warrior","3",2011,5.4,422,"133","Adventure,Family,Fantasy","Once Upon a Warrior"
"5838","1622547",2618,"30 Minutes or Less","1",2011,6.1,84064,"83","Action,Comedy,Crime","30 Minutes or Less"
"5839","1622979",2877,"Final Destination 5","2",2011,5.9,92594,"92","Fantasy,Horror,Mystery","Final Destination 5"
"5840","1623205",3961,"Oz the Great and Powerful","3",2013,6.3,186705,"130","Adventure,Comedy,Drama","Oz the Great and Powerful"
"5841","1623288",3468,"ParaNorman","1",2012,7,82038,"92","Adventure,Animation,Comedy","ParaNorman"
"5842","1623745",5043,"Little Birds","3",2011,6.2,4322,"94","Drama","Little Birds"
"5843","1624408",1938,"Trigger","3",2010,6.2,352,"83","Drama","Trigger"
"5844","1624426",6493,"I Will Follow","3",2010,6,649,"80","Drama","I Will Follow"
"5845","1625340",1933,"Client List, The","2",2010,5.8,5840,"88","Drama","The Client List"
"5846","1625346",2952,"Young Adult","3",2011,6.3,69527,"94","Comedy,Drama","Young Adult"
"5847","1626146",5701,"Hector and the Search for Happiness","1",2014,7,39184,"120","Adventure,Comedy,Drama","Hector and the Search for Happiness"
"5848","1626201",3647,"Red: Werewolf Hunter","3",2010,4.4,1796,"88","Fantasy,Horror","Red: Werewolf Hunter"
"5849","1628841",6947,"Independence Day: Resurgence","3",2016,5.2,144058,"120","Action,Adventure,Sci-Fi","Independence Day: Resurgence"
"5850","1629377",7363,"Secuestrados","3",2010,6.4,6350,"85","Horror,Thriller","Kidnapped"
"5851","1629705",3805,"Blackthorn","1",2011,6.6,8155,"102","Action,Adventure,Western","Blackthorn"
"5852","1630027",2805,"Alamanya","3",2011,7.2,5688,"101","Comedy,Drama","Almanya: Welcome to Germany"
"5853","1630036",5267,"Courageous","3",2011,7,16835,"129","Drama","Courageous"
"5854","1630626",4018,"Blue Crush 2","3",2011,5.5,3175,"113","Drama,Romance,Sport","Blue Crush 2"
"5855","1631867",5529,"Edge of Tomorrow","1",2014,7.9,507415,"113","Action,Adventure,Sci-Fi","Edge of Tomorrow"
"5856","1632708",2565,"Friends with Benefits","3",2011,6.6,300946,"109","Comedy,Romance","Friends with Benefits"
"5857","1634122",3276,"Johnny English Reborn","3",2011,6.3,98985,"101","Action,Adventure,Comedy","Johnny English Reborn"
"5858","1634136",5216,"Violet &amp; Daisy","3",2011,6.1,10524,"88","Action,Comedy,Crime","Violet & Daisy"
"5859","1636826",7582,"Project X","1",2012,6.7,170650,"88","Action,Comedy,Crime","Project X"
"5860","1637688",2807,"In Time","1",2011,6.7,332266,"109","Action,Sci-Fi,Thriller","In Time"
"5861","1637706",3021,"Our Idiot Brother","3",2011,6.4,78709,"90","Comedy,Drama","Our Idiot Brother"
"5862","1637725",3415,"Ted","2",2012,7,515053,"106","Comedy,Fantasy","Ted"
"5863","1638002",6188,"Love, Rosie","3",2014,7.2,90987,"102","Comedy,Romance","Love, Rosie"
"5864","1638328",4098,"L&#39;amour dure trois ans","3",2011,6.1,3986,"98","Comedy,Romance","Love Lasts Three Years"
"5865","1638350",4532,"Le Skylab","3",2011,6.4,1786,"114","Comedy","Skylab"
"5866","1638355",6407,"Man from U.N.C.L.E., The","3",2015,7.3,223417,"116","Action,Adventure,Comedy","The Man from U.N.C.L.E."
"5867","1639084",7013,"Tallulah","3",2016,6.7,12690,"111","Comedy,Drama,Romance","Tallulah"
"5868","1640459",3534,"Hobo with a Shotgun","0",2011,6.1,40230,"86","Action,Comedy,Horror","Hobo with a Shotgun"
"5869","1640484",3606,"Jumping the Broom","3",2011,5.7,8531,"112","Comedy,Drama","Jumping the Broom"
"5870","1640571",4504,"Titanic II","3",2010,1.6,9427,"90","Action,Adventure","Titanic II"
"5871","1641410",3131,"Terraferma","3",2011,6.8,2694,"88","Drama","Terraferma"
"5872","1641624",5147,"My Piece of the Pie","3",2011,5.8,1728,"109","Comedy,Drama","My Piece of the Pie"
"5873","1641975",4650,"Citadel","1",2012,5.5,6055,"84","Drama,Horror,Thriller","Citadel"
"5874","1643222",4307,"Hell","3",2011,5.9,10962,"89","Horror,Sci-Fi,Thriller","Hell"
"5875","1645080",3498,"Art of Getting By, The","1",2011,6.6,51278,"83","Drama,Romance","The Art of Getting By"
