"nconst","tconst","crew.type","primaryName","primaryProfession"
"nm0000118","0228333","dir1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0120877","dir1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0116225","dir1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0077651","dir1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0074156","dir1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0074156","writ1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0069945","writ1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","1369706","dir1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0785532","dir1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0082340","dir1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0077651","writ1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0080749","dir1","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0373883","writ2","John Carpenter","soundtrack,writer,music_department"
"nm0000118","0228333","writ2","John Carpenter","soundtrack,writer,music_department"
"nm0000120","0109040","writ3","Jim Carrey","actor,writer,producer"
"nm0000122","0007507","dir1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0021749","writ1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0015864","dir1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0012349","dir1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0007507","writ1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0012349","writ1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0021749","dir1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0018773","writ1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0018773","dir1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0044837","dir1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0032553","dir1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0015864","writ1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0027977","dir1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0032553","writ1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0103939","writ2","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0027977","writ1","Charles Chaplin","writer,soundtrack,actor"
"nm0000122","0044837","writ1","Charles Chaplin","writer,soundtrack,actor"
"nm0000123","1124035","dir1","George Clooney","actor,producer,director"
"nm0000123","2177771","dir1","George Clooney","actor,producer,director"
"nm0000123","0433383","writ1","George Clooney","actor,producer,director"
"nm0000123","0270288","dir1","George Clooney","actor,producer,director"
"nm0000123","1454468","writ3","George Clooney","actor,producer,director"
"nm0000123","1124035","writ1","George Clooney","actor,producer,director"
"nm0000123","2177771","writ1","George Clooney","actor,producer,director"
"nm0000123","0433383","dir1","George Clooney","actor,producer,director"
"nm0000126","0099348","dir1","Kevin Costner","actor,producer,soundtrack"
"nm0000126","0119925","dir1","Kevin Costner","actor,producer,soundtrack"
"nm0000127","0101917","writ1","Wes Craven","writer,producer,director"
"nm0000127","0421239","dir1","Wes Craven","writer,producer,director"
"nm0000127","0105121","dir1","Wes Craven","writer,producer,director"
"nm0000127","0111686","dir1","Wes Craven","writer,producer,director"
"nm0000127","0111686","writ1","Wes Craven","writer,producer,director"
"nm0000127","0872230","dir1","Wes Craven","writer,producer,director"
"nm0000127","0097981","writ1","Wes Craven","writer,producer,director"
"nm0000127","0117571","dir1","Wes Craven","writer,producer,director"
"nm0000127","0401711","dir1","Wes Craven","writer,producer,director"
"nm0000127","1262416","dir1","Wes Craven","writer,producer,director"
"nm0000127","0077681","writ1","Wes Craven","writer,producer,director"
"nm0000127","0134084","dir1","Wes Craven","writer,producer,director"
"nm0000127","0105121","writ1","Wes Craven","writer,producer,director"
"nm0000127","0095742","writ1","Wes Craven","writer,producer,director"
"nm0000127","0089686","writ2","Wes Craven","writer,producer,director"
"nm0000127","0093629","writ1","Wes Craven","writer,producer,director"
"nm0000127","0068833","dir1","Wes Craven","writer,producer,director"
"nm0000127","0084745","writ1","Wes Craven","writer,producer,director"
"nm0000127","0454841","writ1","Wes Craven","writer,producer,director"
"nm0000127","0087800","writ1","Wes Craven","writer,producer,director"
"nm0000127","0844708","writ3","Wes Craven","writer,producer,director"
"nm0000127","0257516","dir1","Wes Craven","writer,producer,director"
"nm0000127","0068833","writ1","Wes Craven","writer,producer,director"
"nm0000127","0077681","dir1","Wes Craven","writer,producer,director"
"nm0000127","0872230","writ1","Wes Craven","writer,producer,director"
"nm0000127","1179056","writ3","Wes Craven","writer,producer,director"
"nm0000127","0084745","dir1","Wes Craven","writer,producer,director"
"nm0000127","0120082","dir1","Wes Craven","writer,producer,director"
"nm0000127","0087800","dir1","Wes Craven","writer,producer,director"
"nm0000131","0119229","writ4","John Cusack","actor,producer,writer"
"nm0000131","0146882","writ4","John Cusack","actor,producer,writer"
"nm0000134","0343737","dir1","Robert De Niro","actor,producer,soundtrack"
"nm0000141","0372334","writ1","David Duchovny","actor,producer,director"
"nm0000141","0372334","dir1","David Duchovny","actor,producer,director"
"nm0000142","0498380","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0824747","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0100928","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","1057500","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0327056","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","2179136","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0075029","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0105695","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0107808","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0186566","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0405159","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","1742044","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","3263904","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","1205489","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0068699","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0067588","dir1","Clint Eastwood","actor,producer,director"
"nm0000142","0112579","dir1","Clint Eastwood","actor,producer,director"
"nm0000144","2093991","writ3","Cary Elwes","actor,producer,director"
"nm0000146","1372686","dir1","Ralph Fiennes","actor,director,soundtrack"
"nm0000146","1700845","dir1","Ralph Fiennes","actor,director,soundtrack"
"nm0000149","2241351","dir1","Jodie Foster","actress,director,producer"
"nm0000149","0113321","dir1","Jodie Foster","actress,director,producer"
"nm0000154","0335345","dir1","Mel Gibson","actor,producer,director"
"nm0000154","0335345","writ2","Mel Gibson","actor,producer,director"
"nm0000154","0472043","dir1","Mel Gibson","actor,producer,director"
"nm0000154","2119532","dir1","Mel Gibson","actor,producer,director"
"nm0000154","0472043","writ1","Mel Gibson","actor,producer,director"
"nm0000154","0112573","dir1","Mel Gibson","actor,producer,director"
"nm0000158","0185906","dir3","Tom Hanks","producer,actor,soundtrack"
"nm0000158","0117887","dir1","Tom Hanks","producer,actor,soundtrack"
"nm0000158","0185906","writ4","Tom Hanks","producer,actor,soundtrack"
"nm0000158","0117887","writ1","Tom Hanks","producer,actor,soundtrack"
"nm0000160","2209418","writ3","Ethan Hawke","actor,writer,director"
"nm0000160","0381681","writ3","Ethan Hawke","actor,writer,director"
"nm0000162","0206036","writ4","Anne Heche","actress,writer,producer"
"nm0000162","0206036","dir1","Anne Heche","actress,writer,producer"
"nm0000163","1441951","dir1","Dustin Hoffman","actor,producer,soundtrack"
"nm0000164","0115591","dir1","Anthony Hopkins","actor,soundtrack,composer"
"nm0000165","0170016","dir1","Ron Howard","actor,producer,director"
"nm0000165","0112384","dir1","Ron Howard","actor,producer,director"
"nm0000165","3062096","dir1","Ron Howard","actor,producer,director"
"nm0000165","0808151","dir1","Ron Howard","actor,producer,director"
"nm0000165","1979320","dir1","Ron Howard","actor,producer,director"
"nm0000165","0870111","dir1","Ron Howard","actor,producer,director"
"nm0000165","0382625","dir1","Ron Howard","actor,producer,director"
"nm0000165","0131369","dir1","Ron Howard","actor,producer,director"
"nm0000165","0088161","dir1","Ron Howard","actor,producer,director"
"nm0000165","1390411","dir1","Ron Howard","actor,producer,director"
"nm0000165","0096446","dir1","Ron Howard","actor,producer,director"
"nm0000165","0352248","dir1","Ron Howard","actor,producer,director"
"nm0000165","0268978","dir1","Ron Howard","actor,producer,director"
"nm0000165","0338188","dir1","Ron Howard","actor,producer,director"
"nm0000166","0455805","dir1","Helen Hunt","actress,producer,director"
"nm0000166","0455805","writ3","Helen Hunt","actress,producer,director"
"nm0000169","2398231","dir1","Tommy Lee Jones","actor,director,soundtrack"
"nm0000169","2398231","writ1","Tommy Lee Jones","actor,director,soundtrack"
"nm0000169","1510938","dir1","Tommy Lee Jones","actor,director,soundtrack"
"nm0000169","0419294","dir1","Tommy Lee Jones","actor,director,soundtrack"
"nm0000175","0118636","writ1","Stephen King","writer,producer,actor"
"nm0000175","0109642","writ1","Stephen King","writer,producer,actor"
"nm0000175","0112040","writ2","Stephen King","writer,producer,actor"
"nm0000175","0081505","writ1","Stephen King","writer,producer,actor"
"nm0000175","0099864","writ1","Stephen King","writer,producer,actor"
"nm0000175","0092796","writ1","Stephen King","writer,producer,actor"
"nm0000175","0092005","writ1","Stephen King","writer,producer,actor"
"nm0000175","0074285","writ1","Stephen King","writer,producer,actor"
"nm0000175","0108941","writ1","Stephen King","writer,producer,actor"
"nm0000175","0085407","writ2","Stephen King","writer,producer,actor"
"nm0000175","1648190","writ5","Stephen King","writer,producer,actor"
"nm0000175","6214928","writ1","Stephen King","writer,producer,actor"
"nm0000175","3748172","writ3","Stephen King","writer,producer,actor"
"nm0000175","0285531","writ1","Stephen King","writer,producer,actor"
"nm0000175","1396484","writ4","Stephen King","writer,producer,actor"
"nm0000175","0100157","writ1","Stephen King","writer,producer,actor"
"nm0000175","0091499","dir1","Stephen King","writer,producer,actor"
"nm0000175","0319970","writ2","Stephen King","writer,producer,actor"
"nm0000175","0120689","writ1","Stephen King","writer,producer,actor"
"nm0000175","0135659","writ1","Stephen King","writer,producer,actor"
"nm0000175","0104692","writ1","Stephen King","writer,producer,actor"
"nm0000175","0085333","writ1","Stephen King","writer,producer,actor"
"nm0000175","0119784","writ1","Stephen King","writer,producer,actor"
"nm0000175","0450385","writ4","Stephen King","writer,producer,actor"
"nm0000175","0085382","writ1","Stephen King","writer,producer,actor"
"nm0000175","0259153","writ1","Stephen King","writer,producer,actor"
"nm0000175","0363988","writ1","Stephen King","writer,producer,actor"
"nm0000175","0144814","writ1","Stephen King","writer,producer,actor"
"nm0000175","0884328","writ2","Stephen King","writer,producer,actor"
"nm0000175","1290135","writ2","Stephen King","writer,producer,actor"
"nm0000175","0091499","writ1","Stephen King","writer,producer,actor"
"nm0000175","0087050","writ1","Stephen King","writer,producer,actor"
"nm0000175","1939659","writ3","Stephen King","writer,producer,actor"
"nm0000175","0111161","writ1","Stephen King","writer,producer,actor"
"nm0000180","0056172","dir1","David Lean","editor,director,writer"
"nm0000180","0050212","dir1","David Lean","editor,director,writer"
"nm0000180","0037558","dir1","David Lean","editor,director,writer"
"nm0000180","0048673","dir1","David Lean","editor,director,writer"
"nm0000180","0087892","dir1","David Lean","editor,director,writer"
"nm0000180","0048673","writ3","David Lean","editor,director,writer"
"nm0000180","0047094","writ2","David Lean","editor,director,writer"
"nm0000180","0059113","dir1","David Lean","editor,director,writer"
"nm0000180","0037558","writ3","David Lean","editor,director,writer"
"nm0000180","0047094","dir1","David Lean","editor,director,writer"
"nm0000180","0087892","writ3","David Lean","editor,director,writer"
"nm0000184","0069704","dir1","George Lucas","writer,producer,editor"
"nm0000184","0087469","writ3","George Lucas","writer,producer,editor"
"nm0000184","0367882","writ2","George Lucas","writer,producer,editor"
"nm0000184","0097576","writ2","George Lucas","writer,producer,editor"
"nm0000184","0066434","dir1","George Lucas","writer,producer,editor"
"nm0000184","0076759","writ1","George Lucas","writer,producer,editor"
"nm0000184","0121766","writ1","George Lucas","writer,producer,editor"
"nm0000184","0120915","dir1","George Lucas","writer,producer,editor"
"nm0000184","2488496","writ4","George Lucas","writer,producer,editor"
"nm0000184","0121766","dir1","George Lucas","writer,producer,editor"
"nm0000184","0193524","writ1","George Lucas","writer,producer,editor"
"nm0000184","0121765","writ1","George Lucas","writer,producer,editor"
"nm0000184","0069704","writ1","George Lucas","writer,producer,editor"
"nm0000184","2527336","writ2","George Lucas","writer,producer,editor"
"nm0000184","4191054","writ4","George Lucas","writer,producer,editor"
"nm0000184","0096446","writ1","George Lucas","writer,producer,editor"
"nm0000184","0066434","writ1","George Lucas","writer,producer,editor"
"nm0000184","0090793","writ1","George Lucas","writer,producer,editor"
"nm0000184","0086190","writ2","George Lucas","writer,producer,editor"
"nm0000184","0082971","writ2","George Lucas","writer,producer,editor"
"nm0000184","0076759","dir1","George Lucas","writer,producer,editor"
"nm0000184","0120915","writ1","George Lucas","writer,producer,editor"
"nm0000184","0121765","dir1","George Lucas","writer,producer,editor"
"nm0000184","3748528","writ5","George Lucas","writer,producer,editor"
"nm0000184","0080684","writ3","George Lucas","writer,producer,editor"
"nm0000186","0090756","dir1","David Lynch","writer,director,producer"
"nm0000186","0166896","dir1","David Lynch","writer,director,producer"
"nm0000186","0100935","dir1","David Lynch","writer,director,producer"
"nm0000186","0105665","writ1","David Lynch","writer,director,producer"
"nm0000186","0460829","writ1","David Lynch","writer,director,producer"
"nm0000186","0100935","writ2","David Lynch","writer,director,producer"
"nm0000186","0074486","writ1","David Lynch","writer,director,producer"
"nm0000186","0074486","dir1","David Lynch","writer,director,producer"
"nm0000186","0090756","writ1","David Lynch","writer,director,producer"
"nm0000186","0460829","dir1","David Lynch","writer,director,producer"
"nm0000186","0087182","dir1","David Lynch","writer,director,producer"
