,tconst,id,title,bechdel_rating,year,averageRating,numVotes,runtimeMinutes,genres,primaryTitle
6789,2481198.0,4759,Sunshine on Leith,3,2013,6.6,5042.0,100,"Comedy,Drama,Musical",Sunshine on Leith
6790,2483260.0,5453,"Pirate Fairy, The",3,2014,6.6,10646.0,78,"Adventure,Animation,Family",The Pirate Fairy
6791,2488496.0,6610,Star Wars: The Force Awakens,3,2015,8.0,735109.0,136,"Action,Adventure,Fantasy",Star Wars: The Force Awakens
6792,2490326.0,6488,Cooties,1,2014,5.7,18804.0,88,"Action,Comedy,Horror",Cooties
6793,2493486.0,6297,Last Knights,1,2015,6.2,33300.0,115,"Action,Adventure",Last Knights
6794,2494280.0,6765,Stretch,1,2014,6.5,25984.0,94,"Comedy,Crime",Stretch
6795,2494384.0,6994,Aloft,3,2014,5.3,2713.0,112,Drama,Aloft
6796,2495118.0,5613,Yip Man: Jung gik yat jin,3,2013,6.2,8965.0,100,"Action,Biography,Drama",Ip Man: The Final Fight
6797,2496366.0,6141,Ali has blue eyes,1,2012,6.7,239.0,94,"Crime,Drama",Alì Blue Eyes
6798,2497980.0,7849,"Lookalike, The",3,2014,5.7,2798.0,100,"Crime,Drama,Thriller",The Lookalike
6799,2499414.0,5520,Best Night Ever,3,2013,4.0,2279.0,90,Comedy,Best Night Ever
6800,2503154.0,7959,"Den, The",3,2013,6.1,11154.0,81,"Horror,Mystery,Thriller",The Den
6801,2504614.0,4946,"Swing, The",3,2012,6.8,5.0,77,Adventure,The Swing
6802,2505294.0,6646,Ask Me Anything,3,2014,6.1,10013.0,100,Drama,Ask Me Anything
6803,2508258.0,6458,First Period,3,2013,6.5,453.0,100,Comedy,First Period
6804,2509008.0,7149,Vattnet,0,2012,6.3,347.0,15,Short,Water
6805,2510894.0,6487,Hotel Transylvania 2,3,2015,6.7,78287.0,89,"Animation,Comedy,Family",Hotel Transylvania 2
6806,2511190.0,3942,A Talking Cat!?!,3,2013,2.5,827.0,85,"Comedy,Family,Fantasy",A Talking Cat!?!
6807,2515030.0,6331,Escobar: Paradise Lost,2,2014,6.5,17750.0,120,"Crime,Drama,History",Escobar: Paradise Lost
6808,2515034.0,6328,"Gunman, The",1,2015,5.8,33590.0,115,"Action,Crime,Drama",The Gunman
6809,2520512.0,6592,Maron,0,2013,7.7,3857.0,22,Comedy,Maron
6810,2523600.0,5203,Viva la liberta,1,2013,7.0,3587.0,94,"Comedy,Drama",Long Live Freedom
6811,2523692.0,5240,Decay,3,2012,3.8,378.0,76,Horror,Decay
6812,2524674.0,6167,Wetlands,3,2013,5.8,9567.0,109,"Comedy,Drama",Wetlands
6813,2527186.0,5630,All Cheerleaders Die,3,2013,5.1,7049.0,89,"Fantasy,Horror",All Cheerleaders Die
6814,2527336.0,7946,Star Wars: The Last Jedi,3,2017,7.4,362753.0,152,"Action,Adventure,Fantasy",Star Wars: The Last Jedi
6815,2528814.0,5337,God&#39;s Not Dead,3,2014,4.8,36067.0,113,Drama,God's Not Dead
6816,2531258.0,5641,Once Upon a Time in Vietnam,0,2013,5.4,397.0,102,"Action,Adventure,Drama",Lua Phat
6817,2535470.0,6528,Wyrmwood: Road of the Dead,3,2014,6.3,13812.0,98,"Action,Comedy,Horror",Wyrmwood: Road of the Dead
6818,2536428.0,5408,La cr&egrave;me de la cr&egrave;me,3,2014,5.9,1028.0,90,"Comedy,Drama",Smart Ass
6819,2537390.0,6723,Slow Learners,3,2015,5.8,2456.0,96,"Comedy,Romance",Slow Learners
6820,2542420.0,4278,White Bear,3,2013,8.1,23236.0,42,"Drama,Sci-Fi,Thriller",White Bear
6821,2543164.0,7257,Arrival,3,2016,7.9,443718.0,116,"Drama,Mystery,Sci-Fi",Arrival
6822,2543472.0,7903,Wonder,3,2017,8.0,69044.0,113,"Drama,Family",Wonder
6823,2543508.0,5587,Life Inside Out,3,2013,6.5,212.0,102,Drama,Life Inside Out
6824,2545118.0,5389,Blackfish,3,2013,8.1,53137.0,83,"Documentary,Drama",Blackfish
6825,2545186.0,5566,A coup sur,2,2014,4.6,395.0,91,Comedy,À coup sûr
6826,2547584.0,7084,"Light Between Oceans, The",3,2016,7.2,38740.0,133,"Drama,Romance",The Light Between Oceans
6827,2548396.0,8082,"Cloverfield Paradox, The",3,2018,5.6,61089.0,102,"Horror,Mystery,Sci-Fi",The Cloverfield Paradox
6828,2554274.0,6494,Crimson Peak,3,2015,6.5,110442.0,119,"Drama,Fantasy,Horror",Crimson Peak
6829,2555268.0,6709,Maidentrip,3,2013,7.6,3314.0,82,"Adventure,Biography,Documentary",Maidentrip
6830,2555736.0,6361,"Second Best Exotic Marigold Hotel, The",3,2015,6.6,27016.0,122,"Comedy,Drama",The Second Best Exotic Marigold Hotel
6831,2557478.0,8134,Pacific Rim: Uprising,3,2018,6.0,25585.0,111,"Action,Adventure,Sci-Fi",Pacific Rim: Uprising
6832,2557490.0,5517,A Million Ways to Die in the West,2,2014,6.1,152230.0,116,"Comedy,Romance,Western",A Million Ways to Die in the West
6833,2561572.0,6325,Get Hard,1,2015,6.0,103312.0,100,"Comedy,Crime",Get Hard
6834,2562232.0,5911,Birdman,3,2014,7.7,477814.0,119,"Comedy,Drama",Birdman or (The Unexpected Virtue of Ignorance)
6835,2567026.0,6908,Alice Through the Looking Glass,3,2016,6.2,69093.0,113,"Adventure,Family,Fantasy",Alice Through the Looking Glass
6836,2567038.0,7516,"Frame, The",3,2014,6.7,2355.0,127,"Crime,Drama,Fantasy",The Frame
6837,2570858.0,6107,"Duke of Burgundy, The",3,2015,6.6,9459.0,104,"Drama,Mystery,Romance",The Duke of Burgundy
6838,2576852.0,5896,"Tale of The Princess Kaguya, The",3,2013,8.1,25452.0,137,"Adventure,Animation,Drama",The Tale of the Princess Kaguya
6839,2580928.0,3883,Mt. Zion,1,2013,5.9,223.0,96,Drama,Mt. Zion
6840,2582008.0,5188,Meine Schwestern,3,2013,6.7,139.0,90,Drama,Meine Schwestern
6841,2582496.0,6436,Me and Earl and the Dying Girl,3,2015,7.8,103501.0,105,"Comedy,Drama",Me and Earl and the Dying Girl
6842,2582498.0,8074,Sweet Virginia,3,2017,6.1,2915.0,93,"Drama,Thriller",Sweet Virginia
6843,2582502.0,7686,Fathers &amp; Daughters,3,2015,7.1,18744.0,116,Drama,Fathers & Daughters
6844,2582576.0,7909,Sand Castle,0,2017,6.3,11758.0,113,"Drama,War",Sand Castle
6845,2582782.0,7110,Hell or High Water,1,2016,7.6,151353.0,102,"Crime,Drama,Thriller",Hell or High Water
6846,2582802.0,5818,Whiplash,1,2014,8.5,544278.0,107,"Drama,Music",Whiplash
6847,2582846.0,5456,"Fault in Our Stars, The",3,2014,7.8,292054.0,126,"Drama,Romance",The Fault in Our Stars
6848,2585078.0,4514,Summer League,3,2013,7.0,356.0,95,"Comedy,Drama,Sport",Summer League
6849,2592512.0,7543,"Happy Caterpillars, The",1,2012,8.5,12.0,77,Drama,The Happy Caterpillars
6850,2592614.0,7447,Resident Evil: The Final Chapter,3,2016,5.6,65863.0,107,"Action,Horror,Sci-Fi",Resident Evil: The Final Chapter
6851,2593224.0,6642,In the Courtyard,3,2014,6.4,999.0,97,"Comedy,Drama",In the Courtyard
6852,2599226.0,5478,An Easter Bunny Puppy,3,2013,2.5,147.0,90,Family,An Easter Bunny Puppy
6853,2601160.0,3944,"Key and the Frame, The",3,2012,,,16,"Drama,Short",The Key and the Frame
6854,2614684.0,5159,&#39;71,0,2014,7.2,42916.0,99,"Action,Drama,Thriller",'71
6855,2617828.0,4125,Freier Fall,1,2013,7.6,14163.0,100,"Drama,Romance",Free Fall
6856,2618500.0,5765,Lugen,3,2014,4.9,124.0,106,"Comedy,Drama",Lügen und andere Wahrheiten
6857,2620736.0,8101,Jug Face,3,2013,5.2,5910.0,81,"Drama,Horror,Thriller",Jug Face
6858,2625810.0,7102,Into the Forest,3,2015,5.9,13206.0,101,"Drama,Sci-Fi,Thriller",Into the Forest
6859,2626350.0,6421,Step Up All In,2,2014,6.0,28807.0,112,"Drama,Music,Romance",Step Up All In
6860,2628260.0,4212,Lost In Living,3,2013,,,110,"Biography,Documentary,Drama",Lost in Living
6861,2631186.0,6855,Baahubali: The Beginning,1,2015,8.2,85513.0,159,"Action,Adventure,Drama",Baahubali: The Beginning
6862,2637276.0,6350,Ted 2,1,2015,6.3,151050.0,115,Comedy,Ted 2
6863,2639254.0,6271,A Little Chaos,3,2015,6.5,16426.0,112,"Drama,Romance",A Little Chaos
6864,2639344.0,6195,Love Is Strange,2,2014,6.7,11003.0,94,"Drama,Romance",Love Is Strange
6865,2645188.0,6831,"Quiet Hour, The",3,2014,4.7,846.0,85,"Drama,Sci-Fi,Thriller",The Quiet Hour
6866,2649554.0,6783,Midnight Special,1,2016,6.6,63084.0,112,"Drama,Mystery,Sci-Fi",Midnight Special
6867,2651924.0,4166,"Hit Girl, The",3,2013,7.3,57.0,86,"Action,Adventure,Comedy",The Hit Girl
6868,2652092.0,5832,"Good Lie, The",3,2014,7.4,23684.0,110,"Biography,Drama",The Good Lie
6869,2652118.0,6761,"Crouching Tiger, Hidden Dragon: Sword of Destiny",3,2016,6.1,14349.0,96,"Action,Adventure,Drama","Crouching Tiger, Hidden Dragon: Sword of Destiny"
6870,2656122.0,5374,Nashorn im Galopp,0,2013,7.8,176.0,15,"Animation,Comedy,Drama",Nashorn im Galopp
6871,2660888.0,6991,Star Trek Beyond,1,2016,7.1,192421.0,122,"Action,Adventure,Sci-Fi",Star Trek: Beyond
6872,2664258.0,4540,UMMAH - Unter Freunden,1,2013,6.5,363.0,107,"Comedy,Drama",Ummah - Unter Freunden
6873,2667380.0,7087,Kill Command,1,2016,5.7,10505.0,99,"Action,Horror,Sci-Fi",Kill Command
6874,2671706.0,7375,Fences,3,2016,7.2,73980.0,139,Drama,Fences
6875,2674426.0,6927,Me Before You,3,2016,7.4,143103.0,106,"Drama,Romance",Me Before You
6876,2674430.0,6934,Approaching the Unknown,0,2016,4.8,6477.0,90,"Drama,Sci-Fi,Thriller",Approaching the Unknown
6877,2675914.0,5900,Kraftidioten,1,2014,7.2,16846.0,116,"Comedy,Crime,Thriller",In Order of Disappearance
6878,2678152.0,5657,Wireboy,1,2012,2.7,10.0,15,"Fantasy,Horror,Sci-Fi",Wireboy
6879,2692904.0,5527,Locke,0,2013,7.1,110022.0,85,Drama,Locke
6880,2693664.0,7254,Young Ones,1,2014,5.9,8256.0,100,"Action,Drama,Romance",Young Ones
6881,2702724.0,6821,"Boss, The",3,2016,5.4,33902.0,99,Comedy,The Boss
6882,2704998.0,8080,Game Night,3,2018,7.4,27337.0,100,"Comedy,Crime,Mystery",Game Night
6883,2707858.0,5421,Yves Saint Laurent,2,2014,6.2,9602.0,106,"Biography,Drama",Yves Saint Laurent
6884,2709768.0,6963,"Secret Life of Pets, The",2,2016,6.5,143926.0,87,"Adventure,Animation,Comedy",The Secret Life of Pets
6885,2710826.0,6530,AfterDeath,3,2015,4.0,1376.0,88,"Horror,Mystery,Thriller",AfterDeath
6886,2713180.0,5862,Fury,1,2014,7.6,355483.0,134,"Action,Drama,War",Fury
6887,2717822.0,6572,Blackhat,1,2015,5.4,46008.0,133,"Crime,Drama,Mystery",Blackhat
6888,2717860.0,5766,"Riot Club, The",1,2014,6.0,18254.0,107,"Drama,Thriller",The Riot Club
6889,2718492.0,5335,Ida,3,2013,7.4,41973.0,82,Drama,Ida
6890,2719848.0,6913,Everest,2,2015,7.1,169224.0,121,"Action,Adventure,Drama",Everest
6891,2720680.0,5874,"Salvation, The",1,2014,6.7,30501.0,92,"Drama,Western",The Salvation
6892,2724064.0,4365,Sharknado,3,2013,3.3,40177.0,86,"Action,Adventure,Comedy",Sharknado
6893,2726560.0,6787,"Longest Ride, The",3,2015,7.1,64422.0,123,"Drama,Romance",The Longest Ride
6894,2737050.0,6053,"Two Days, One NIght",3,2014,7.4,38775.0,95,Drama,"Two Days, One Night"
6895,2742544.0,6449,Until Dawn,3,2015,9.0,6959.0,\N,"Drama,Fantasy,Horror",Until Dawn
6896,2751390.0,5689,Life Of Riley,2,2014,6.0,1040.0,108,"Comedy,Drama,Romance",Life of Riley
6897,2752200.0,4836,Jeune &amp; jolie,3,2013,6.8,26848.0,95,"Drama,Romance",Young & Beautiful
6898,2752688.0,6545,Rosewater,1,2014,6.6,9432.0,103,"Biography,Drama",Rosewater
6899,2756032.0,5724,"One I Love, The",3,2014,7.1,28736.0,91,"Drama,Fantasy,Romance",The One I Love
6900,2758904.0,7898,Search Party,2,2014,5.6,5704.0,93,"Adventure,Comedy",Search Party
6901,2761578.0,5643,Wicked Blood,3,2014,5.4,2225.0,92,"Action,Crime,Drama",Wicked Blood
6902,2763304.0,7677,T2 Trainspotting,3,2017,7.3,80003.0,117,Drama,T2 Trainspotting
6903,2764784.0,5940,Phoenix,3,2014,7.3,13260.0,98,"Drama,History,Music",Phoenix
6904,2770480.0,5845,Remember Sunday,3,2013,7.0,9601.0,96,"Drama,Romance",Remember Sunday
6905,2771200.0,7523,Beauty and the Beast,3,2017,7.2,204616.0,129,"Family,Fantasy,Musical",Beauty and the Beast
6906,2771372.0,5282,Veronica Mars,3,2014,6.8,44923.0,107,"Crime,Drama,Mystery",Veronica Mars
6907,2776074.0,5354,Ang&eacute;lique,3,2013,6.1,1246.0,113,"Adventure,History,Romance",Angélique
6908,2779318.0,4873,"Day of the Doctor, The",3,2013,9.4,15217.0,77,"Adventure,Drama,Family",The Day of the Doctor
6909,2784512.0,6091,Zombeavers,3,2014,4.8,13576.0,77,"Comedy,Horror",Zombeavers
6910,2784678.0,6026,Top Five,3,2014,6.4,23943.0,102,"Comedy,Romance",Top Five
6911,2788710.0,6001,"Interview, The",1,2014,6.6,273834.0,112,Comedy,The Interview
6912,2788716.0,6225,Welcome to Me,3,2014,5.9,16187.0,87,"Comedy,Drama",Welcome to Me
6913,2788732.0,7417,Pete&#39;s Dragon,3,2016,6.7,44599.0,102,"Action,Adventure,Comedy",Pete's Dragon
6914,2792728.0,5093,Karlek deluxe,3,2013,4.2,271.0,92,Comedy,Kärlek deluxe
6915,2795478.0,7150,Wastelands,0,2013,5.7,354.0,14,"Drama,Short",Wastelands
6916,2796584.0,7151,Lost Angel,0,2013,5.0,144.0,17,"Comedy,Drama,Romance",Lost Angel
6917,2798920.0,8077,Annihilation,3,2018,7.0,109622.0,115,"Adventure,Drama,Fantasy",Annihilation
6918,2800038.0,5745,Atlas Shrugged: Who Is John Galt?,3,2014,4.4,2297.0,99,"Drama,Mystery,Sci-Fi",Atlas Shrugged: Who Is John Galt?
6919,2800240.0,5680,Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,3,2014,7.0,30539.0,97,Comedy,Serial (Bad) Weddings
6920,2802144.0,6108,Kingsman: The Secret Service,3,2014,7.7,502839.0,129,"Action,Adventure,Comedy",Kingsman: The Secret Service
6921,2802154.0,5978,Leviathan,3,2014,7.6,39578.0,140,"Crime,Drama",Leviathan
6922,2808680.0,6054,Ei Kiitos,2,2014,5.6,313.0,97,Comedy,No Thank You
6923,2818178.0,7431,Nar dyrene drommer,1,2014,5.8,3127.0,84,"Drama,Horror,Mystery",When Animals Dream
6924,2818348.0,4627,Saige Paints the Sky,3,2013,6.4,360.0,100,Family,Saige Paints the Sky
6925,2820466.0,7207,Justice League: The Flashpoint Paradox,2,2013,8.2,33231.0,75,"Action,Adventure,Animation",Justice League: The Flashpoint Paradox
6926,2820852.0,6186,Furious 7,3,2015,7.2,318915.0,137,"Action,Crime,Thriller",Furious 7
6927,2823054.0,6976,Mike and Dave Need Wedding Dates,3,2016,6.0,67252.0,98,"Adventure,Comedy,Romance",Mike and Dave Need Wedding Dates
6928,2829458.0,5113,Kyss meg for faen i helvete,3,2013,6.5,589.0,90,"Comedy,Drama,Romance",Kiss Me You Fucking Moron
6929,2831440.0,7141,Ronny,0,2013,6.2,535.0,20,"Romance,Short",Ronny
6930,2832470.0,5149,Dead Snow 2,3,2014,6.9,19061.0,100,"Action,Comedy,Horror",Dead Snow 2: Red vs. Dead
6931,2835536.0,5719,"Quiet Roar, The",3,2014,5.7,171.0,77,Drama,The Quiet Roar
6932,2844798.0,6219,Feher isten,3,2014,6.9,12677.0,121,"Drama,Fantasy,Horror",White God
6933,2848292.0,6284,Pitch Perfect 2,3,2015,6.4,120400.0,115,"Comedy,Music",Pitch Perfect 2
6934,2852460.0,5853,Bends,3,2013,6.1,214.0,96,Drama,Bends
6935,2865120.0,6876,Ratchet &amp; Clank,3,2016,5.6,8245.0,94,"Action,Adventure,Animation",Ratchet & Clank
6936,2865802.0,4604,Zum Geburtstag,2,2013,5.4,155.0,85,"Drama,Thriller",A Pact
6937,2866360.0,6686,Coherence,3,2013,7.2,78008.0,89,"Mystery,Sci-Fi,Thriller",Coherence
6938,2869728.0,7261,Ride Along 2,0,2016,5.9,43645.0,102,"Action,Comedy",Ride Along 2
6939,2870612.0,5733,As Above So Below,3,2014,6.2,59887.0,93,"Horror,Mystery,Thriller","As Above, So Below"
6940,2870708.0,5811,Wish I Was Here,3,2014,6.7,33201.0,106,"Comedy,Drama",Wish I Was Here
6941,2870756.0,5947,Magic in the Moonlight,3,2014,6.6,55613.0,97,"Comedy,Romance",Magic in the Moonlight
6942,2870808.0,6740,Life Partners,3,2014,6.2,7379.0,93,"Comedy,Romance",Life Partners
6943,2872462.0,6619,Mistres America,3,2015,6.7,20890.0,84,"Comedy,Drama",Mistress America
6944,2872518.0,7708,"Shack, The",3,2017,6.3,21403.0,132,"Drama,Fantasy",The Shack
6945,2872718.0,5887,Nightcrawler,3,2014,7.9,366779.0,118,"Crime,Drama,Thriller",Nightcrawler
6946,2872724.0,7594,Out of the Dark,3,2014,4.8,3332.0,92,"Horror,Thriller",Out of the Dark
6947,2872732.0,5650,Lucy,3,2014,6.4,377515.0,89,"Action,Sci-Fi,Thriller",Lucy
6948,2872750.0,6329,Shaun the Sheep Movie,0,2015,7.4,29982.0,85,"Adventure,Animation,Comedy",Shaun the Sheep Movie
6949,2881698.0,4803,Skinwalker Ranch,0,2013,5.1,3522.0,86,"Horror,Mystery,Sci-Fi",Skinwalker Ranch
6950,2883512.0,5486,Chef,1,2014,7.3,162457.0,114,"Adventure,Comedy,Drama",Chef
6951,2884018.0,6637,Macbeth,1,2015,6.7,45851.0,113,"Drama,History,War",Macbeth
6952,2884206.0,6045,I Origins,3,2014,7.4,96009.0,106,"Drama,Romance,Sci-Fi",I Origins
6953,2896036.0,5283,Vivir es facil con los ojos cerrados,0,2013,7.1,4887.0,108,"Comedy,Drama",Living Is Easy with Eyes Closed
6954,2908228.0,4266,My Little Pony: Equestria Girls,3,2013,6.1,4078.0,72,"Animation,Comedy,Family",My Little Pony: Equestria Girls
6955,2908446.0,6157,Insurgent,3,2015,6.2,185821.0,119,"Action,Adventure,Sci-Fi",Insurgent
6956,2908856.0,6266,My Old Lady,3,2014,6.4,7272.0,107,"Drama,Romance",My Old Lady
6957,2910274.0,5590,Obvious Child,3,2014,6.8,19737.0,84,"Comedy,Drama,Romance",Obvious Child
6958,2910904.0,6566,"Dressmaker, The",3,2015,7.1,40788.0,119,"Comedy,Drama",The Dressmaker
6959,2911666.0,5897,John Wick,1,2014,7.3,380811.0,101,"Action,Crime,Thriller",John Wick
6960,2911674.0,6818,Tiger House,3,2015,5.2,3062.0,80,"Action,Crime,Drama",Tiger House
6961,2918436.0,6166,"Lazarus Effect, The",3,2015,5.2,34062.0,83,"Horror,Mystery,Sci-Fi",The Lazarus Effect
6962,2920808.0,6178,God&#39;s Pocket,1,2014,6.1,9459.0,88,"Crime,Drama",God's Pocket
6963,2927212.0,7047,Dear Eleanor,3,2016,6.0,1356.0,89,"Adventure,Comedy,Drama",Dear Eleanor
6964,2929690.0,7537,Margarita with a Straw,3,2014,7.3,2539.0,100,Drama,Margarita with a Straw
6965,2932536.0,7883,47 Meters Down,3,2017,5.7,29937.0,89,"Adventure,Drama,Horror",47 Meters Down
6966,2933544.0,7036,5 Flights Up,3,2014,6.2,6844.0,88,Drama,5 Flights Up
6967,2935476.0,6237,Far From the Madding Crowd,3,2015,7.1,37946.0,119,"Drama,Romance",Far from the Madding Crowd
6968,2936470.0,6951,Electricity,3,2014,6.1,709.0,96,Drama,Electricity
6969,2937696.0,7011,Everybody Wants Some,0,2016,7.0,43494.0,117,Comedy,Everybody Wants Some!!
6970,2937898.0,6117,A Most Violent Year,3,2014,7.0,55206.0,125,"Crime,Drama,Thriller",A Most Violent Year
6971,2938496.0,6669,Vampires In Virginia,3,2016,,,\N,"Horror,Thriller",Vampires in Virginia
6972,2938956.0,6678,"Transporter Refueled, The",3,2015,5.2,33739.0,96,"Action,Adventure,Crime",The Transporter Refueled
6973,2944454.0,4953,Riley Rewind,3,2013,7.0,4453.0,70,"Drama,Sci-Fi",Riley Rewind
6974,2948356.0,6741,Zootopia,3,2016,8.0,341652.0,108,"Adventure,Animation,Comedy",Zootopia
6975,2948840.0,7916,Life,3,2015,6.0,6060.0,111,"Biography,Drama",Life
6976,2955096.0,5870,Happy Christmas,3,2014,5.5,6675.0,82,"Comedy,Drama",Happy Christmas
6977,2955316.0,6268,Ocho apellidos vascos,1,2014,6.5,13689.0,98,"Comedy,Romance",Spanish Affair
6978,2964334.0,7050,138 segons. L&#39;enigma Girones,1,2013,,,\N,Documentary,138 segons. L'enigma Gironès
6979,2965412.0,6607,Comet,1,2014,6.8,15018.0,91,"Comedy,Drama,Romance",Comet
6980,2965466.0,7885,Last Shift,3,2014,5.7,13091.0,90,"Horror,Mystery,Thriller",Last Shift
6981,2967224.0,8037,Hot Pursuit,2,2015,5.1,42026.0,87,"Action,Comedy,Crime",Hot Pursuit
6982,2967286.0,7400,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,3,2013,7.9,3385.0,90,"Animation,Drama,Mystery",Steins Gate the Movie: Load Region of Déjà vu
6983,2969656.0,4855,Gam-si-ja-deul,3,2013,7.2,4550.0,119,"Action,Crime,Thriller",Cold Eyes
6984,2975578.0,5642,"Purge: Anarchy, The",3,2014,6.5,114446.0,103,"Action,Horror,Sci-Fi",The Purge: Anarchy
6985,2975590.0,6788,Batman v Superman: Dawn of Justice,2,2016,6.6,528740.0,151,"Action,Adventure,Fantasy",Batman v Superman: Dawn of Justice
6986,2978576.0,6715,Bill,2,2015,6.5,1384.0,94,"Comedy,Family,History",Bill
6987,2980516.0,5970,"Theory of Everything, The",3,2014,7.7,329598.0,123,"Biography,Drama,Romance",The Theory of Everything
6988,2980648.0,5692,"Hundred-Foot Journey, The",3,2014,7.3,63952.0,122,"Comedy,Drama",The Hundred-Foot Journey
6989,2980706.0,5674,Planes: Fire &amp; Rescue,1,2014,6.0,14306.0,83,"Adventure,Animation,Comedy",Planes: Fire & Rescue
6990,2981768.0,5626,Patema Inverted,0,2013,7.4,5333.0,98,"Adventure,Animation,Drama",Patema Inverted
6991,2987732.0,5273,Fack ju Gohte,3,2013,7.0,22659.0,119,Comedy,Suck Me Shakespeer
6992,2991224.0,7533,Tangerines,0,2013,8.3,27745.0,87,"Drama,War",Tangerines
6993,2991296.0,5604,Beneath,0,2013,5.5,3731.0,89,"Adventure,Horror",Beneath
6994,2991316.0,5985,Future Shift,3,2013,,,77,"Action,Adventure,Sci-Fi",Future Shift
6995,2992146.0,6142,Young Detective Dee: Rise of the Sea Dragon,2,2013,6.5,3427.0,134,"Action,Adventure,Drama",Young Detective Dee: Rise of the Sea Dragon
6996,2994832.0,6094,"Summer of Sangaile, The",3,2015,6.3,2027.0,90,"Drama,Romance",The Summer of Sangaile
6997,3003800.0,6743,Amour fou,2,2014,6.3,1132.0,96,"Comedy,Drama",Amour Fou
6998,3007302.0,6264,Boy Meets Girl,3,2014,7.1,3661.0,95,"Comedy,Drama,Romance",Boy Meets Girl
6999,3011894.0,6256,Relatos salvajes,3,2014,8.1,132109.0,122,"Comedy,Drama,Thriller",Wild Tales
7000,3013588.0,5790,Avis de mistral,3,2014,6.6,2521.0,105,"Drama,Romance",Avis de mistral
7001,3014666.0,5737,Moms&#39; Night Out,3,2014,5.5,11785.0,98,Comedy,Moms' Night Out
7002,3014866.0,6984,Criminal,3,2016,6.3,46188.0,113,"Action,Crime,Drama",Criminal
7003,3015110.0,7921,Christmas in the City,3,2013,6.0,989.0,87,"Drama,Family,Romance",Christmas in the City
7004,3019620.0,6334,Titli,0,2015,7.6,3040.0,116,"Action,Drama,Thriller",Titli
7005,3021360.0,6989,Faults,3,2014,6.7,6391.0,89,"Comedy,Crime,Drama",Faults
7006,3040964.0,6837,"Jungle Book, The",2,2016,7.5,223299.0,106,"Adventure,Drama,Family",The Jungle Book
7007,3042408.0,5836,Who Am I - Kein System ist sicher,2,2014,7.6,34970.0,102,"Crime,Drama,Mystery",Who Am I
7008,3043252.0,7538,Parched,3,2015,7.6,3429.0,116,Drama,Parched
7009,3045616.0,6098,Mortdecai,1,2015,5.5,56419.0,107,"Action,Comedy,Crime",Mortdecai
7010,3058674.0,6300,VANish,1,2015,5.2,1403.0,79,"Action,Crime,Horror",VANish
7011,3060952.0,7428,Justice League: WAR,3,2014,7.3,23606.0,79,"Action,Adventure,Animation",Justice League: War
7012,3062074.0,7776,Sharknado 2: The Second One,3,2014,4.1,15150.0,95,"Action,Adventure,Comedy",Sharknado 2: The Second One
7013,3062096.0,7385,Inferno,2,2016,6.2,121402.0,121,"Action,Adventure,Crime",Inferno
7014,3062976.0,6373,Learning to Drive,3,2014,6.4,5921.0,90,"Comedy,Drama,Romance",Learning to Drive
7015,3064298.0,6649,Man Up,3,2015,6.8,40588.0,88,"Comedy,Drama,Romance",Man Up
7016,3065204.0,6931,"Conjuring 2, The",3,2016,7.4,164769.0,134,"Horror,Mystery,Thriller",The Conjuring 2
7017,3066242.0,4739,RWBY,3,2013,8.2,3762.0,13,"Action,Adventure,Animation",RWBY
7018,3068194.0,6891,Love &amp; Friendship,3,2016,6.4,19249.0,90,"Comedy,Drama,Romance",Love & Friendship
7019,3072482.0,6820,Hardcore Henry,1,2016,6.7,69121.0,96,"Action,Adventure,Sci-Fi",Hardcore Henry
7020,3074694.0,5263,Flowers in the Attic,3,2014,6.1,7428.0,86,"Drama,Horror,Mystery",Flowers in the Attic
7021,3074732.0,6100,Hross i oss,3,2013,6.8,2501.0,81,"Comedy,Drama,Romance",Of Horses and Men
7022,3076658.0,6588,Creed,2,2015,7.6,194475.0,133,"Drama,Sport",Creed
7023,3077108.0,6032,Appropriate Behavior,3,2014,6.6,3069.0,86,"Comedy,Drama,Romance",Appropriate Behavior
7024,3077214.0,6226,Suffragette,3,2015,6.9,30895.0,106,"Biography,Drama,History",Suffragette
7025,3078718.0,6246,"Zoran, il mio nipote scemo",0,2013,6.6,679.0,106,"Comedy,Family","Zoran, My Nephew the Idiot"
7026,3079380.0,6265,Spy,3,2015,7.0,201240.0,119,"Action,Comedy,Crime",Spy
7027,3086442.0,6459,"Ich seh, Ich seh",0,2014,6.7,31606.0,99,"Horror,Mystery,Thriller",Goodnight Mommy
7028,3089326.0,6143,Magical Girl,3,2014,7.3,4309.0,127,"Drama,Thriller",Magical Girl
7029,3089388.0,6006,Tim&#39;s Vermeer,2,2013,7.8,6896.0,80,"Documentary,History",Tim's Vermeer
7030,3090670.0,6685,Advantageous,3,2015,6.3,3406.0,90,"Drama,Family,Sci-Fi",Advantageous
7031,3095734.0,7545,Monster Trucks,0,2016,5.7,11445.0,104,"Action,Adventure,Comedy",Monster Trucks
7032,3097084.0,5349,Camp Takota,3,2014,6.9,4314.0,95,Comedy,Camp Takota
7033,3097204.0,5826,"Inbetweeners 2, The",1,2014,6.4,35600.0,96,Comedy,The Inbetweeners 2
7034,3100510.0,4566,Warpaint,0,2012,6.8,28.0,17,"Drama,Romance,Short",Warpaint
